dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.02,-6.2057858,10.788041,1.8921245,-0.5921677,1.1401713,0.181841,1.3124963,1.2975820878800945,61.48466
0.019,-5.7152567,10.042677,1.9591235,-0.5990403,1.100623,0.20384167,1.3124963,1.2695557321095787,60.104485
0.023,-4.7192445,9.340384,2.0093727,-0.5656124,1.0255321,0.19920568,1.3124963,1.1879883861105276,59.683605
0.022,-3.5126636,8.124829,1.6031911,-0.47407165,0.93500805,0.18938465,1.3124963,1.0652936355257159,61.36615
0.02,-1.393221,7.3046894,1.1934203,-0.32716334,0.84194237,0.16335799,1.3124963,0.9179262697537106,66.52333
0.013,0.51505506,7.4141607,1.2221341,-0.14924668,0.776469,0.13659933,1.3124963,0.8023951920653781,75.39544
0.023,3.3684962,7.5643106,0.3379862,0.08464768,0.75741667,0.093594335,1.3124963,0.7678574960044807,80.54074
0.023,5.936593,7.6271224,-0.86919284,0.333792,0.76837635,0.023484997,1.3124963,0.8380756892436669,66.467575
0.021,8.483154,7.9226356,-0.50009996,0.60463196,0.7856596,-0.03505467,1.3124963,0.9920028538474355,52.372196
0.012,9.418748,8.914461,0.21355942,0.81028336,0.831552,-0.039284002,1.3124963,1.161714740077964,45.708576
0.019,10.455439,9.038888,-0.37806597,0.9638813,0.8795387,-0.022590334,1.3124963,1.3050539687113176,42.37254
0.02,9.895518,8.833703,-1.3908281,1.0118884,0.9105064,-0.052866664,1.3124963,1.3622536260198224,41.94236
0.019,8.640483,8.330014,-1.9292133,0.9854347,0.89064074,-0.12570067,1.3124963,1.3342125570425654,41.877525
0.02,6.966703,8.219944,-1.329213,0.8668507,0.86280435,-0.15803066,1.3124963,1.2332214450028212,44.397705
0.023,5.605187,7.8945203,-0.53359944,0.72102,0.83088094,-0.128893,1.3124963,1.1076309669216184,48.60273
0.022,4.195216,8.033902,0.18065812,0.569923,0.82081604,-0.057177335,1.3124963,1.000909799389659,55.091816
0.023,2.0877378,7.5296144,-1.6390835,0.40408432,0.79735136,-0.067710005,1.5152082,0.896458575801138,62.803715
0.01,1.4350954,6.8632135,-4.4775696,0.26234066,0.7622967,-0.20176768,1.5152082,0.8310409409685707,66.53155
0.019,1.0917253,6.8171515,-6.789634,0.15685134,0.7209387,-0.43869165,1.5152082,0.8583736283645116,57.128433
0.019,0.37507495,6.3954167,-7.4392858,0.09863701,0.68238664,-0.6358437,1.5152082,0.9379115014992885,46.68222
0.02,-0.40259242,5.973682,-6.309275,0.036173,0.652151,-0.6981043,1.5152082,0.9560120513023053,43.0125
0.02,-0.85244304,5.640481,-4.434499,-0.029910333,0.6121553,-0.618052,1.5152082,0.8704119964449204,44.69188
0.023,-0.2536392,6.1328044,-1.6881363,-0.051280666,0.603229,-0.42256737,1.5152082,0.7382940448828846,54.791374
0.022,0.2955136,6.86441,1.3429717,-0.027551666,0.63350534,-0.16246335,1.5152082,0.6545857135900527,75.41975
0.019,0.31106696,6.8668027,3.1058838,0.011996667,0.6751887,0.093838334,1.5152082,0.6817839546961477,82.02412
0.013,0.32482567,6.129813,3.2147572,0.031659,0.675087,0.26049033,1.5152082,0.7242927082495042,68.758865
0.023,-0.038285162,5.979664,3.9930227,0.020313,0.645014,0.350567,1.5152082,0.734406490536305,61.435505
0.023,-0.3068795,6.5904317,6.3122663,-6.913319E-4,0.63562,0.45955372,1.5152082,0.7843486979770595,54.13303
0.021,-0.32422748,7.1162543,9.710672,-0.022753,0.66914964,0.68035334,1.5152082,0.9545468076575266,44.508343
0.012,-0.72502524,7.390831,13.676776,-0.04609567,0.71711594,1.0095093,1.5152082,1.2391485615244147,35.360344
0.019,-0.6047859,7.6630144,16.693527,-0.056221664,0.75357366,1.362374,1.5152082,1.5579142804058803,28.927788
0.019,-0.18245272,7.8610206,19.378872,-0.05140267,0.77888864,1.6910013,1.5152082,1.862470170366741,24.721128
0.02,0.0059820567,8.816355,20.165512,-0.026555331,0.827343,1.9115568,1.5152082,2.0830869295826107,23.40149
0.02,0.4001996,8.16431,16.505692,0.0076046675,0.8443823,1.9051723,1.5152082,2.083919612573446,23.90301
0.023,0.35473597,7.2915287,12.245868,0.025864003,0.825025,1.6627178,1.5152082,1.8563312689198552,26.387426
0.022,0.41156548,7.7533436,9.01795,0.039650004,0.7888927,1.2838061,1.5152082,1.5073426481188574,31.558353
0.023,0.008374879,7.7365937,5.5986066,0.026331669,0.7743543,0.9130683,1.5355797,1.1975022407971425,40.288853
0.01,-0.29790643,6.452246,0.6562316,0.0041479995,0.74582666,0.5191303,1.5355797,0.9087193585294444,55.15944
0.019,0.44925246,6.3535423,-4.9046884,0.005429,0.69824666,0.04589234,1.5355797,0.6997742321892257,86.21352
0.019,1.6480566,7.303493,-6.151947,0.061162665,0.6835253,-0.3535153,1.5355797,0.7719590697403028,62.306038
0.02,1.5421742,6.5521464,-7.48774,0.123708,0.68692094,-0.63033336,1.5355797,0.9404702008162805,46.92009
0.02,1.0797613,6.1956162,-9.91466,0.14513934,0.68155307,-0.800625,1.5355797,1.0614049373890562,39.95036
0.023,0.2620141,6.2057858,-10.955539,0.09802701,0.64424133,-0.9639017,1.5355797,1.163513074711352,33.62148
0.022,-0.89730847,5.582455,-10.013365,0.015107672,0.61128104,-1.049749,1.5355797,1.2148521500731846,30.210169
0.021,-1.4440684,4.733003,-8.725428,-0.07067866,0.56156605,-1.0093263,1.5355797,1.157191239538863,29.031073
0.012,-1.0037891,4.938786,-5.4843497,-0.113703996,0.51850003,-0.82335764,1.5355797,0.9796370174643264,31.956676
0.019,-0.65264237,5.771488,-1.4273187,-0.105387665,0.5249253,-0.5315134,1.5355797,0.7544266754028681,44.090508
0.019,0.3493521,5.9090757,1.0713863,-0.044428334,0.5649007,-0.19851434,1.5355797,0.6004120398417818,70.19567
0.019,1.0103694,5.230112,3.6149569,0.024034001,0.574803,0.11077601,1.5355797,0.5858732283651207,78.84423
0.021,0.2644069,5.0536413,6.4570317,0.055205002,0.550403,0.3787693,1.5355797,0.670415723599572,55.1838
0.023,0.6963114,7.018149,11.402398,0.06699834,0.58810097,0.72992593,1.5355797,0.9397570921648196,38.74102
0.023,0.36550367,8.105088,17.06621,0.045079004,0.68582296,1.1871414,1.5355797,1.3717470618076202,29.997572
0.021,-1.2287145,8.52144,19.54637,-0.0056729987,0.8036954,1.6320549,1.5355797,1.81922008727793,26.217527
0.011,-1.3657036,8.288737,18.952353,-0.075762,0.8468833,1.888682,1.5355797,2.071248639451031,24.134237
0.019,-0.6753742,8.240283,16.237097,-0.111142,0.85147864,1.8605,1.5355797,2.049104336293268,24.553144
0.019,-0.076570325,7.4644103,11.249856,-0.07198,0.8155497,1.578497,1.5355797,1.7781887782357133,27.299435
0.02,0.22971097,7.1102724,6.6909304,-0.017751,0.77549297,1.1617247,1.5444145,1.39689251058398,33.72146
0.02,0.95653087,7.7503524,3.5162528,0.037718333,0.75884,0.7293363,1.5444145,1.0531819999662266,46.09755
0.023,0.5844469,8.3581295,-0.8422736,0.060186666,0.78921795,0.31831834,1.5444145,0.8531201377245016,67.682846
0.021,0.38584265,8.404191,-4.255037,0.065493666,0.83319896,-0.053740997,1.5444145,0.8374950922758855,84.194115
0.024,0.85902333,7.711469,-6.9278197,0.06217933,0.8318773,-0.40874067,1.5444145,0.9289537295708277,63.572643
