dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.019,-0.38464624,9.461819,4.1575294,-0.026901,0.89265364,0.40451136,1.2710174,0.9803997318950866,65.57452
0.019,-0.11485548,9.932607,3.8374894,-0.018035667,0.9587776,0.41059104,1.2710174,1.0431513710370826,66.79728
0.017,0.27517462,10.013963,3.5216367,-0.007624999,0.9996069,0.39145732,1.2710174,1.0735506241772115,68.610466
0.022,0.38524446,9.61496,3.7507496,0.018544002,1.0048124,0.37763068,1.2710174,1.0735905595242452,69.37997
0.022,0.21954148,9.106484,4.6007996,0.029910335,0.976732,0.403576,1.2710174,1.0572481428005456,67.49465
0.016,1.4691931,9.556933,5.689534,0.07049567,0.9611974,0.47726402,1.2710174,1.0754770930859292,63.347122
0.02,0.8703892,11.42154,4.875974,0.086986005,1.022604,0.515511,1.2710174,1.1484933824004426,62.921986
0.019,-1.6223338,13.912469,2.7990043,0.024379665,1.1859621,0.454267,1.2710174,1.2702200315109853,69.01381
0.021,-3.2482567,13.1694975,3.5988052,-0.135969,1.3087549,0.383202,1.2710174,1.3704637076806807,72.74083
0.019,-2.7098715,12.626925,4.734798,-0.257664,1.3497267,0.37840334,1.2710174,1.425251529145449,71.26417
0.019,-2.92044,9.497113,3.7884364,-0.30178735,1.1996464,0.41203466,1.3409711,1.3038403039037343,66.938805
0.02,-2.472384,7.682157,2.7954152,-0.27541497,1.0131286,0.384727,1.3409711,1.1181672105499942,64.9667
0.019,-1.2598212,8.050652,1.8095721,-0.22612698,0.8575786,0.285297,1.3409711,0.9316484358250691,66.99872
0.019,-0.9212367,8.128419,0.5802595,-0.158173,0.81105596,0.17624934,1.3409711,0.844922655430712,73.72293
0.02,-1.0893325,8.840881,0.2757728,-0.111162335,0.85044163,0.09060534,1.3409711,0.8624484717393545,80.4283
0.02,-1.7060826,9.830314,0.93320084,-0.126331,0.9109333,0.060817003,1.3409711,0.9216603146386811,81.24992
0.019,-2.2295125,9.695119,1.698904,-0.17080002,0.9641864,0.098840326,1.3409711,0.9841734664718591,78.43319
0.019,-1.9986051,8.633304,1.6253247,-0.20170666,0.9571307,0.14471233,1.3409711,0.9888004634146028,75.45977
0.02,-0.8757731,8.763713,1.2269198,-0.17348401,0.9208763,0.15469599,1.3409711,0.94975826167926,75.8339
0.022,-0.124426775,9.173484,0.41874397,-0.101931,0.9031456,0.11118267,1.3409711,0.9156546887905876,80.51846
0.016,0.30329028,9.227323,-0.16031912,-0.023688333,0.9233367,0.050487667,1.3409711,0.9250193376340687,86.543625
0.02,1.2897314,8.554341,0.023928227,0.049918335,0.91622,0.009597333,1.3409711,0.9176290396761109,86.82447
0.023,-0.3044867,9.01795,-0.09272188,0.043798,0.9109333,-0.0077876667,1.3409711,0.9120188694728909,87.20424
0.018,-0.40498522,9.159127,0.30927232,0.019723332,0.90861535,0.008174,1.3409711,0.9088661505737,88.653984
0.016,-0.77706915,9.205787,0.7680961,-0.050528336,0.9307583,0.033468667,1.3409711,0.9327294745687715,86.27441
0.021,-0.90508515,8.953344,1.079163,-0.070943,0.9285624,0.073301665,1.3409711,0.9341489061564732,83.730774
0.019,-1.0001999,8.949157,0.974477,-0.09117467,0.92142534,0.09591234,1.3409711,0.9308795081687476,81.82723
0.022,-0.62871414,9.063414,0.6963114,-0.086132,0.916586,0.09347233,1.3409711,0.925357044550181,82.10502
0.018,0.041874398,9.007781,0.52283174,-0.053944334,0.91843635,0.07456233,1.3409711,0.9230356758683431,84.27792
0.018,-0.07776674,9.406186,0.4139583,-0.022590334,0.933971,0.05551,1.3409711,0.9358918149288625,86.32853
0.021,-0.55393845,9.704092,0.6681957,-0.020048667,0.955748,0.054554332,1.0798538,0.9575136578560027,86.520004
0.021,-0.9409775,10.054043,1.1766706,-0.053456336,0.9913111,0.07677867,1.0798538,0.9957159175746817,84.6087
