dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.022,-0.9631111,-1.9806589,9.34816,-0.085827,-0.19766033,0.9915957,1.9760108,1.014740302897238,-11.232407
0.022,-1.3471591,-2.3030918,8.898908,-0.10256133,-0.21083634,0.951783,1.9760108,0.9802355172419712,-12.420661
0.009,-1.683949,-2.664408,8.95155,-0.13576567,-0.23617166,0.9244957,1.9760108,0.9637954480826273,-14.184401
0.019,-1.8173488,-2.769094,9.243474,-0.16480167,-0.26297098,0.92093736,1.9760108,0.9718224886053568,-15.699723
0.019,-1.8185452,-2.5316064,9.396614,-0.18082434,-0.27073833,0.9378546,1.3113612,0.9927577323872534,-15.8258
0.021,-1.9334008,-2.2713869,9.540184,-0.18930334,-0.25737932,0.9578627,1.3113612,1.009742924973185,-14.767422
0.021,-2.070988,-2.3665016,9.6071825,-0.19792467,-0.243695,0.97022533,1.3113612,1.019754201414531,-13.826013
0.022,-2.0985055,-2.6943183,9.425328,-0.20744067,-0.24922566,0.97120136,1.3113612,1.0239028985407872,-14.087748
0.022,-2.3587248,-3.1441689,9.128618,-0.22189766,-0.278892,0.957212,1.3113612,1.0214078929214045,-15.845647
0.024,-2.5860431,-3.4097722,8.693125,-0.23940468,-0.31435335,0.9261427,1.3113612,1.0069125650554007,-18.191586
0.007,-2.7756743,-3.4947174,8.392825,-0.262422,-0.34155932,0.8910473,1.3113612,0.9896935698038658,-20.188898
0.021,-2.937788,-3.49053,8.411968,-0.2821047,-0.3533323,0.866688,1.3113612,0.9775351124962659,-21.18942
0.018,-3.342175,-3.49053,8.359924,-0.30780602,-0.35607734,0.85536236,1.3113612,0.9763095701681375,-21.390215
0.02,-3.7363925,-3.5808592,8.216953,-0.34046134,-0.35900533,0.84938437,1.3113612,0.982981463981468,-21.421183
0.022,-3.888337,-3.7190447,8.140383,-0.37277102,-0.36677268,0.84015304,1.3113612,0.9896148568199102,-21.75397
0.022,-3.9684963,-3.909274,8.216953,-0.39406002,-0.381006,0.83529335,1.3113612,0.9990815055567303,-22.417727
0.023,-4.0683966,-4.03729,8.346166,-0.405345,-0.39652035,0.8396854,1.3113612,1.013214926122603,-23.038452
0.012,-4.045067,-3.99063,8.484351,-0.41067234,-0.40575168,0.851377,1.3113612,1.0286539768234741,-23.23163
0.019,-3.9164524,-3.8147576,8.613564,-0.40890333,-0.402539,0.8648581,1.3113612,1.037891665614642,-22.820358
0.02,-3.8554354,-3.6245282,8.556135,-0.40166464,-0.388509,0.87199503,1.3113612,1.03568772773126,-22.031847
0.019,-3.7369907,-3.4630125,8.374879,-0.391193,-0.37057498,0.868274,1.3113612,1.0218891694778862,-21.262247
0.019,-3.5754752,-3.3726835,8.303095,-0.379603,-0.35554865,0.85772103,1.3113612,1.003094534691465,-20.759857
0.022,-3.446861,-3.3487554,8.370093,-0.36571535,-0.346175,0.85139734,1.3113612,0.9891725147584726,-20.485134
0.023,-3.4331024,-3.3062828,8.498708,-0.35538602,-0.34084764,0.8556063,1.3113612,0.9871871694047305,-20.198381
0.022,-3.3284163,-3.367898,8.756535,-0.34698835,-0.340685,0.87101895,1.4803175,0.9975676396813139,-19.969252
0.022,-3.1956146,-3.315854,8.967103,-0.33844838,-0.3395667,0.89131165,1.4803175,1.0120717865791677,-19.60395
0.01,-2.9389844,-3.1118658,8.986245,-0.32165298,-0.33295834,0.90788335,1.4803175,1.019104540945528,-19.06961
0.017,-2.7206392,-2.8743782,8.933603,-0.30099434,-0.31618336,0.91390204,1.4803175,1.0128111637347992,-18.190899
0.021,-2.7433712,-3.077768,8.751151,-0.28562233,-0.3080907,0.9065617,1.4803175,0.9991766871914197,-17.9595
0.019,-2.7296124,-2.949752,8.79482,-0.27850565,-0.30258036,0.900055,1.4803175,0.9895550809818545,-17.80475
0.022,-2.5639095,-2.8031917,8.938389,-0.2731783,-0.30016068,0.9002177,1.4803175,0.9874789866343339,-17.696012
0.022,-2.592025,-3.03051,9.014959,-0.26803398,-0.29855433,0.9091847,1.4803175,0.9937774962599467,-17.48306
0.023,-2.5633113,-2.9455647,9.086744,-0.26238135,-0.298412,0.9191074,1.4803175,1.0013251522422666,-17.338549
0.009,-2.5872395,-2.992823,9.05803,-0.26317433,-0.30485767,0.92317396,1.4803175,1.0071986363357937,-17.618574
0.023,-2.6344976,-2.955136,8.962317,-0.264618,-0.30229568,0.92138463,1.4803175,1.005164172206151,-17.502216
0.025,-2.6344976,-3.0119655,8.876176,-0.26703766,-0.30455267,0.9142273,1.4803175,0.9999365038803392,-17.732424
0.02,-2.7296124,-2.9545379,8.838489,-0.27187702,-0.30325136,0.906765,1.4803175,0.9940328141574423,-17.76249
0.012,-2.6769702,-3.0873394,8.885747,-0.27332067,-0.307745,0.90416235,1.4803175,0.993438841903282,-18.045828
0.02,-2.6482565,-3.1495528,8.919247,-0.27378833,-0.31242168,0.90562636,1.4803175,0.9963565902049697,-18.274158
0.02,-2.6195426,-3.2488549,8.866006,-0.27004698,-0.32242566,0.9065617,1.4803175,0.9993686736234688,-18.822018
0.017,-2.6715865,-3.3768709,8.770293,-0.269864,-0.33226702,0.9026373,1.4803175,0.9989905130972655,-19.426838
0.022,-2.7619154,-3.4528432,8.78465,-0.27372733,-0.342576,0.8980623,1.4803175,0.9994002392238144,-20.046442
0.021,-2.7619154,-3.5048869,8.827721,-0.27856666,-0.35127866,0.89676094,1.4803175,1.002584792713682,-20.51014
0.022,-2.7756743,-3.5521452,8.784052,-0.28210464,-0.35723636,0.89722866,1.4803175,1.0060915005117361,-20.797953
0.023,-2.8229325,-3.5808592,8.717651,-0.28417864,-0.36158767,0.89495134,1.4207146,1.0062012993504916,-21.060852
0.022,-2.885146,-3.5377884,8.684152,-0.28836736,-0.36270604,0.8900714,1.4207146,1.0034632458902248,-21.189539
0.01,-2.9383862,-3.4857445,8.688937,-0.29389802,-0.36044905,0.8868384,1.4207146,1.001389966344157,-21.097055
0.017,-2.937788,-3.595216,8.712866,-0.297802,-0.360937,0.88667566,1.4207146,1.0025743204783626,-21.10083
0.02,-2.8133612,-3.685545,8.717052,-0.29536203,-0.36595932,0.887794,1.4207146,1.0046607215678538,-21.362154
0.021,-2.7044878,-3.5330026,8.617152,-0.2874117,-0.36756566,0.885354,1.4207146,1.0007805300290793,-21.54791
0.021,-2.7619154,-3.4666018,8.626724,-0.28143367,-0.363194,0.882426,1.4207146,0.9948821397506281,-21.411427
0.022,-2.8474588,-3.4719856,8.78465,-0.28259265,-0.35593498,0.88472366,1.4207146,0.9946277076928031,-20.968683
0.022,-2.8325038,-3.595216,8.7984085,-0.286944,-0.35804963,0.89088464,1.4207146,1.0021037054638486,-20.934357
0.012,-2.7990043,-3.6616168,8.793623,-0.28820467,-0.3646783,0.8965576,1.4207146,1.0098850290110173,-21.168308
0.02,-2.7756743,-3.5994034,8.76491,-0.28576466,-0.36900935,0.89588666,1.4207146,1.0101694152867475,-21.425716
