dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.011,-0.032303106,0.25902304,9.808778,-0.0034566664,0.026413,0.9995663,0.04950739,0.9999212050770118,1.5136492
0.019,-0.032303106,0.2638087,9.813564,-0.0032939997,0.026575668,0.999729,0.04950739,1.0000875688486999,1.52272
0.02,-0.02751746,0.25902304,9.799207,-0.003131333,0.026575668,1.0000544,0.04950739,1.00041231159546,1.5222257
0.019,-0.03708875,0.2638087,9.799207,-0.0032940002,0.026738333,0.999729,0.04950739,1.000091904616783,1.5320358
0.02,-0.02751746,0.26859435,9.808778,-0.0031313335,0.026901,0.9995663,0.04950739,0.9999331429153564,1.5416032
0.022,-0.02751746,0.25902304,9.817751,-0.0031313335,0.026901,1.0001966,0.04950739,1.0005631713635952,1.5406324
0.023,-0.032303106,0.25902304,9.789636,-0.0029686664,0.026738333,0.9998713,0.058471527,1.0002331703725444,1.5318195
0.023,-0.03708875,0.25902304,9.813564,-0.0032939997,0.026413,1.000034,0.058471527,1.0003881483769896,1.5129424
0.01,-0.02751746,0.25902304,9.812965,-0.0032939997,0.026413,0.9998713,0.058471527,1.0002255448986883,1.5131886
0.019,-0.032303106,0.2542374,9.794421,-0.0032939997,0.026250333,1.000034,0.058471527,1.0003838667454905,1.5036292
0.02,-0.03708875,0.25902304,9.803992,-0.0032939997,0.026250333,0.99970865,0.058471527,1.0000586584152862,1.5041183
0.02,-0.02751746,0.2638087,9.812965,-0.0032939997,0.026413001,0.99970865,0.058471527,1.000062941488315,1.5134348
0.02,-0.032303106,0.25902304,9.808778,-0.0032939997,0.026575668,1.0001966,0.058471527,1.0005549997033154,1.5220085
0.023,-0.032303106,0.25902304,9.793823,-0.003131333,0.026575668,0.999851,0.058471527,1.0002090133293824,1.5225351
0.022,-0.02751746,0.2638087,9.812965,-0.003131333,0.026575668,0.999851,0.058471527,1.0002090133293824,1.5225351
0.022,-0.032303106,0.25902304,9.80818,-0.003131333,0.026575668,0.99983066,0.058471527,1.000188695421064,1.522566
0.011,-0.032303106,0.2638087,9.794421,-0.003131333,0.026738333,0.999851,0.030058876,1.0002133485694893,1.5318499
0.018,-0.02751746,0.25902304,9.798609,-0.003131333,0.026575668,0.99936295,0.030058876,0.9997211452782211,1.5232782
0.02,-0.032303106,0.2638087,9.812965,-0.003131333,0.026738333,0.9995257,0.030058876,0.9998882038983303,1.5323482
0.019,-0.02751746,0.25902304,9.812965,-0.0029686664,0.026575664,1.000156,0.030058876,1.000513464762104,1.5220715
0.021,-0.02751746,0.25902304,9.789038,-0.0029686664,0.026575664,0.99983066,0.030058876,1.0001881992822816,1.5225666
0.021,-0.032303106,0.2542374,9.812965,-0.0029686664,0.026250333,0.99983066,0.030058876,1.0001796078828458,1.5039363
0.02,-0.02751746,0.25902304,9.817751,-0.0029686664,0.026250333,0.9999933,0.030058876,1.00034221221814,1.5036918
0.016,-0.02213361,0.2548356,9.559925,-0.0027856666,0.026107999,0.9922057,0.030058876,0.9925530201426062,1.5072759
0.019,-0.05623133,0.26859435,10.033704,-0.003599,0.026596,0.9997087,0.030058876,1.000068902170917,1.5239139
0.023,-0.041874398,0.25902304,9.8321085,-0.0040869997,0.026596,1.0001967,0.030058876,1.00055858406655,1.5231678
0.023,-0.050847482,0.25902304,9.827921,-0.0050629997,0.026738333,1.0093061,0.06273459,1.0096728785952462,1.5174947
0.023,-0.02751746,0.2638087,9.756136,-0.0040869997,0.026575664,0.9998713,0.06273459,1.0002327795021766,1.5224987
